name,headquarters,country,continent,region,founded,employees,ceo,market_cap,categories,sector,revenue,link,share_price,founders,address,type
prysmian group,milan,,,,2011,,,,,electrical components & equipment,,,,,,
rai,rome,,,,1924,,,,,broadcasting & entertainment,,,,,,
rancilio,parabiago,,,,1927,,,,,durable household products,,,,,,
ray-ban,milan,,,,1936,,,,,clothing & accessories,,,,,,
rcs mediagroup,milan,,,,1927,,,,,publishing,,,,,,
rifle,prato,,,,1958,,,,,clothing & accessories,,,,,,
rizzani de eccher,pozzuolo del friuli,,,,1831,,,,,heavy construction,,,,,,
sabelt,turin,,,,1972,,,,,auto parts,,,,,,
saeco,bologna,,,,1981,,,,,durable household products,,,,,,
safilo,padua,,,,1934,,,,,clothing & accessories,,,,,,
salini impregilo,milan,,,,2014,,,,,heavy construction,,,,,,
salvatore ferragamo spa,florence,,,,1928,,,,,clothing & accessories,,,,,,
san pellegrino,san pellegrino terme,,,,1899,,,,,beverages,,,,,,
saras spa,sarroch,,,,1962,,,,,oil & gas exploration & production,,,,,,
seleco,milan,,,,1965,,,,,consumer electronics,,,,,,
selex es,rome,,,,2013,,,,,aerospace,,,,,,
sergio rossi,milan,,,,1966,,,,,footwear,,,,,,
shy,venice,,,,2001,,,,,clothing & accessories,,,,,,
siae microelettronica,cologno monzese,,,,1952,,,,,telecommunications equipment,,,,,,
siai-marchetti,sesto calende,,,,1915,,,,,aerospace,,,,,,
sicom test,trieste,,,,2003,,,,,telecommunications equipment,,,,,,
sigma-tau,pomezia,,,,1957,,,,,pharmaceuticals,,,,,,
simmel difesa,colleferro,,,,1948,,,,,defense,,,,,,
smeg,guastalla,,,,1948,,,,,durable household products,,,,,,
snam,san donato milanese,,,,1941,,,,,gas distribution,,,,,,
snav,naples,,,,1958,,,,,marine transportation,,,,,,
societa generale immobiliare,rome,,,,1862,,,,,real estate holding & development,,,,,,
societa torinese automobili rapid,turin,,,,1904,,,,,automobiles,,,,,,
soilmec,cesena,,,,1969,,,,,commercial vehicles & trucks,,,,,,
somec,lugo,,,,1973,,,,,recreational products,,,,,,
sparco,volpiano,,,,1977,,,,,auto parts,,,,,,
spea,volpiano,,,,1976,,,,,semiconductors,,,,,,
suomy,inverigo,,,,1997,,,,,auto parts,,,,,,
superga,turin,,,,1911,,,,,footwear,,,,,,
tanfoglio,gardone val trompia,,,,1948,,,,,defense,,,,,,
techint,milan,,,,1945,,,,,-,,,,,,
technogym,cesena,,,,1983,,,,,recreational products,,,,,,
terra modena,modena,,,,2015,,,,,automobiles,,,,,,
tirrenia,naples,,,,1936,,,,,marine transportation,,,,,,
tod's,sant'elpidio a mare,,,,1920,,,,,clothing & accessories,,,,,,
trussardi,milan,,,,1911,,,,,clothing & accessories,,,,,,
tuaca,livorno,,,,1938,,,,,distillers & vintners,,,,,,
ubi banca,bergamo,,,,2003,,,,,banks,,,,,,
unicredit,porta nuova,,,,1998,,,,,banks,,,,,,
unipol,bologna,,,,1963,,,,,banks,,,,,,
unoaerre,arezzo,,,,1926,,,,,clothing & accessories,,,,,,
valentino spa,milan,,,,1960,,,,,clothing & accessories,,,,,,
versace,milan,,,,1978,,,,,clothing & accessories,,,,,,
vespa,pontedera,,,,1946,,,,,automobiles,,,,,,
vf venieri,lugo,,,,1948,,,,,commercial vehicles & trucks,,,,,,
viberti,pescara,,,,1922,,,,,automobiles,,,,,,
vibram,albizzate,,,,1937,,,,,footwear,,,,,,
vignale,turin,,,,1948,,,,,commercial vehicles & trucks,,,,,,
viscount,mondaino,,,,1969,,,,,recreational products,,,,,,
vm motori,cento,,,,1947,,,,,auto parts,,,,,,
voiello,torre annunziata,,,,1879,,,,,food products,,,,,,
vyrus,coriano,,,,2001,,,,,automobiles,,,,,,
webuild,milan,,,,1959,,,,,heavy construction,,,,,,
wilier triestina,rossano veneto,,,,1906,,,,,recreational products,,,,,,
yoox net-a-porter group,milan,,,,2015,,,,,clothing & accessories,,,,,,
zagato,rho,,,,1919,,,,,commercial vehicles & trucks,,,,,,
zambon,bresso,,,,1906,,,,,pharmaceuticals,,,,,,
zamperla,vicenza,,,,1966,,,,,recreational products,,,,,,
zanussi,porde ,,,,1916,,,,,durable household products,,,,,,
abrakebabra,dublin,,,,1982,,,,,food retailers & wholesalers,,,,,,
abrakebabra investments,dublin,,,,1982,,,,,food retailers & wholesalers,,,,,,
accenture,dublin,,,,1989,,,,,business support services,,,,,,
aer lingus,dublin,,,,1936,,,,,airlines,,,,,,
aer lingus regional,dublin,,,,2010,,,,,airlines,,,,,,
aercap,dublin,,,,2006,,,,,transport,,,,,,
aircoach,dublin,,,,1999,,,,,travel & tourism,,,,,,
airtricity,dublin,,,,1997,,,,,alternative electricity,,,,,,
allied irish banks,dublin,,,,1966,,,,,banks,,,,,,
an post,dublin,,,,1984,,,,,delivery services,,,,,,
apache pizza,dublin,,,,2006,,,,,food retailers & wholesalers,,,,,,
aptiv,dublin,,,,1994,,,,,automotive,,,,,,
arnotts,dublin,,,,1843,,,,,broadline retailers,,,,,,
baltimore technologies,dublin,,,,1976,,,,,internet,,,,,,
bank of ireland,dublin,,,,1783,,,,,banks,,,,,,
barry's tea,cork,,,,1901,,,,,beverages,,,,,,
bewley's,dublin,,,,1840,,,,,food retailers & wholesalers,,,,,,
bord na mona,newbridge,,,,1946,,,,,multiutilities,,,,,,
boylesports,dundalk,,,,1989,,,,,gambling,,,,,,
bt ireland,dublin,,,,1990,,,,,fixed line telecommunications,,,,,,
bus eireann,dublin,,,,1987,,,,,travel & tourism,,,,,,
butlers chocolates,dublin,,,,1932,,,,,food products,,,,,,
bwg foods,dublin,,,,1963,,,,,food retailers & wholesalers,,,,,,
c&c group,dublin,,,,1852,,,,,brewers,,,,,,
central bank of ireland,dublin,,,,1943,,,,,banks,,,,,,
cie,dublin,,,,1945,,,,,travel & tourism,,,,,,
cityjet,dublin,,,,1992,,,,,airlines,,,,,,
communicorp,dublin,,,,1989,,,,,broadcasting & entertainment,,,,,,
covidien,dublin,,,,2007,,,,,medical equipment,,,,,,
crh plc,dublin,,,,1936,,,,,building materials & fixtures,,,,,,
curam software,dublin,,,,1990,,,,,software,,,,,,
daa,dublin,,,,1937,,,,,transportation services,,,,,,
dcc plc,dublin,,,,1976,,,,,business support services,,,,,,
dealz,dublin,,,,2011,,,,,broadline retailers,,,,,,
digiweb,dundalk,,,,1997,,,,,fixed line telecommunications,,,,,,
doolittles,laghey,,,,2001,,,,,food retailers & wholesalers,,,,,,
dublin bus,dublin,,,,1987,,,,,travel & tourism,,,,,,
dunnes stores,dublin,,,,1944,,,,,broadline retailers,,,,,,
eaton corporation,dublin,,,,1911,,,,,-,,,,,,
eason & son,dublin,,,,1819,,,,,specialty retailers,,,,,,
ebs,dublin,,,,1935,,,,,banks,,,,,,
eddie rocket's,dublin,,,,1989,,,,,food retailers & wholesalers,,,,,,
edun,dublin,,,,2005,,,,,clothing & accessories,,,,,,
eir,dublin,,,,1999,,,,,fixed line telecommunications,,,,,,
eir sport,dublin,,,,1990,,,,,broadcasting & entertainment,,,,,,
energia group,belfast,,,,1998,,,,,conventional electricity,,,,,,
eqtec,cork,,,,2005,,,,,alternative electricity,,,,,,
ervia,cork,,,,1976,,,,,gas distribution,,,,,,
esb group,dublin,,,,1927,,,,,conventional electricity,,,,,,
experian,dublin,,,,1996,,,,,business services,,,,,,
fbd holdings,dublin,,,,1969,,,,,full line insurance,,,,,,
fineos,dublin,,,,1993,,,,,software,,,,,,
first trust bank,belfast,,,,1991,,,,,banks,,,,,,
four star pizza,dublin,,,,1986,,,,,food retailers & wholesalers,,,,,,
fyffes,dublin,,,,1888,,,,,food products,,,,,,
glanbia,kilkenny,,,,1997,,,,,food products,,,,,,
glendimplex,dublin,,,,1973,,,,,consumer electronics,,,,,,
gocar,dublin,,,,2008,,,,,specialized consumer services,,,,,,
greencore,dublin,,,,1991,,,,,food products,,,,,,
guineys,dublin,,,,1971,,,,,apparel retailers,,,,,,
guinness,dublin,,,,1759,,,,,brewers,,,,,,
havok,dublin,,,,1998,,,,,software,,,,,,
heatons,dublin,,,,1946,,,,,broadline retailers,,,,,,
horizon therapeutics,dublin,,,,2005,,,,,biopharmaceutical,,,,,,
iarnrod eireann,dublin,,,,1987,,,,,travel & tourism,,,,,,
independent news & media,dublin,,,,1904,,,,,publishing,,,,,,
insomnia coffee company,dublin,,,,1997,,,,,food retailers & wholesalers,,,,,,
intel ireland,leixlip,,,,1989,,,,,semiconductors,,,,,,
iona technologies,dublin,,,,1991,,,,,software,,,,,,
irish citylink,dublin,,,,1994,,,,,travel & tourism,,,,,,
irish continental group,dublin,,,,1972,,,,,industrial transportation,,,,,,
irish ferries,dublin,,,,1992,,,,,industrial transportation,,,,,,
johnson controls,cork,,,,1885,,,,,electrical components & equipment,,,,,,
kbc bank ireland,dublin,,,,1973,,,,,banks,,,,,,
kerry group,tralee,,,,1972,,,,,food products,,,,,,
kingspan group,dublin,,,,1966,,,,,building materials,,,,,,
laya healthcare,little island,,,,1997,,,,,life insurance,,,,,,
magnet networks,dublin,,,,2004,,,,,fixed line telecommunications,,,,,,
mannok,derrylin,,,,1973,,,,,building materials & fixtures,,,,,,
medtronic,dublin,,,,1949,,,,,medical equipment,,,,,,
meteor,dublin,,,,1998,,,,,mobile telecommunications,,,,,,
metro,belfast,,,,1973,,,,,travel & tourism,,,,,,
musgrave group,cork,,,,1876,,,,,food retailers & wholesalers,,,,,,
national lottery,dublin,,,,1987,,,,,gambling,,,,,,
ni railways,belfast,,,,1967,,,,,travel & tourism,,,,,,
norkom,dublin,,,,1998,,,,,software,,,,,,
northern ireland electricity,belfast,,,,1991,,,,,conventional electricity,,,,,,
northern ireland transport holding company,belfast,,,,1967,,,,,travel & tourism,,,,,,
ntr plc,dublin,,,,1978,,,,,alternative electricity,,,,,,
oatfield,letterkenny,,,,1927,,,,,food products,,,,,,
o'briens irish sandwich bars,dublin,,,,1988,,,,,food retailers & wholesalers,,,,,,
openet,dublin,,,,1999,,,,,software,,,,,,
paddy power,dublin,,,,1988,,,,,gambling,,,,,,
pat the baker,granard,,,,1953,,,,,baked goods,,,,,,
permanent tsb,dublin,,,,1884,,,,,life insurance,,,,,,
penneys,dublin,,,,1962,,,,,apparel retailers,,,,,,
rabobank ireland,dublin,,,,1994,,,,,banks,,,,,,
raidio teilifis eireann,dublin,,,,1960,,,,,broadcasting & entertainment,,,,,,
ryanair,dublin,,,,1985,,,,,airlines,,,,,,
shire,dublin,,,,1986,,,,,pharmaceuticals,,,,,,
smart telecom,dublin,,,,1989,,,,,mobile telecommunications,,,,,,
smurfit kappa,dublin,,,,1934,,,,,paper,,,,,,
smyths,galway,,,,1986,,,,,specialty retailers,,,,,,
stobart air,dublin,,,,2014,,,,,airlines,,,,,,
supermac's,ballybrit,,,,1978,,,,,food retailers & wholesalers,,,,,,
supervalu,cork,,,,1968,,,,,food retailers & wholesalers,,,,,,
teilifis na gaeilge,baile na habhann,,,,2007,,,,,broadcasting & entertainment,,,,,,
tesco ireland,dublin,,,,1997,,,,,food retailers & wholesalers,,,,,,
the airporter,derry,,,,1990,,,,,travel & tourism,,,,,,
thomas crosbie holdings,cork,,,,1841,,,,,publishing,,,,,,
three ireland,dublin,,,,2005,,,,,fixed line telecommunications,,,,,,
tipperary natural mineral water,borrisoleigh,,,,1986,,,,,beverages,,,,,,
today fm,dublin,,,,1997,,,,,broadcasting & entertainment,,,,,,
trane technologies,swords,,,,1871,,,,,-,,,,,,
transport infrastructure ireland,dublin,,,,2015,,,,,heavy construction,,,,,,
virgin media television,dublin,,,,1998,,,,,broadcasting & entertainment,,,,,,
udg healthcare,dublin,,,,1948,,,,,pharmaceuticals,,,,,,
ulster bank,dublin,,,,1836,,,,,banks,,,,,,
ulsterbus foyle,derry,,,,2006,,,,,travel & tourism,,,,,,
ulsterbus,belfast,,,,1967,,,,,travel & tourism,,,,,,
vhi healthcare,purcellsinch,,,,1957,,,,,life insurance,,,,,,
virgin media ireland,dublin,,,,2005,,,,,fixed line telecommunications,,,,,,
vizor,dublin,,,,2000,,,,,software,,,,,,
vodafone ireland,dublin,,,,1984,,,,,mobile telecommunications,,,,,,
wireless group,belfast,,,,2007,,,,,broadcasting & entertainment,,,,,,
wrightbus,ballymena,,,,1946,,,,,commercial vehicles & trucks,,,,,,
asl airlines hungary,budapest,,,,1990,,,,,airlines,,,,,,
association of hungarian record companies,budapest,,,,1992,,,,,broadcasting & entertainment,,,,,,
balabit,budapest,,,,2000,,,,,computer services,,,,,,
bkv zrt,budapest,,,,1968,,,,,travel & tourism,,,,,,
borsod brewery,bocs,,,,1969,,,,,brewers,,,,,,
borsodchem,budapest,,,,1949,,,,,specialty chemicals,,,,,,
budapest aircraft service,budapest,,,,1991,,,,,airlines,,,,,,
cba,alsonemedi,,,,1992,,,,,food retailers & wholesalers,,,,,,
amc networks international central europe,budapest,,,,2014,,,,,broadcasting & entertainment,,,,,,
cib bank,budapest,,,,1979,,,,,banks,,,,,,
cinema city hungary,budapest,,,,1997,,,,,recreational services,,,,,,
cityline hungary,vecses,,,,2003,,,,,airlines,,,,,,
cls music,budapest,,,,2002,,,,,broadcasting & entertainment,,,,,,
corvin film,budapest,,,,1914,,,,,broadcasting & entertainment,,,,,,
corvus hungary,balloszog,,,,2011,,,,,aerospace,,,,,,
csepel,szigetszentmiklos,,,,1944,,,,,automobiles,,,,,,
danubius hotels group,budapest,,,,1972,,,,,hotels,,,,,,
digital reality,budapest,,,,1991,,,,,software,,,,,,
dreher brewery,budapest,,,,1854,,,,,brewers,,,,,,
fegyver- es gepgyar,budapest,,,,1891,,,,,building materials & fixtures,,,,,,
fhb mortgage bank,budapest,,,,1997,,,,,banks,,,,,,
ganz works,budapest,,,,1844,,,,,automobiles,,,,,,
richter gedeon co,budapest,,,,1901,,,,,pharmaceuticals,,,,,,
gramy records,budapest,,,,1999,,,,,broadcasting & entertainment,,,,,,
graphisoft,budapest,,,,1982,,,,,software,,,,,,
gundel,budapest,,,,1910,,,,,restaurants & bars,,,,,,
gyori keksz,gyor,,,,1880,,,,,food products,,,,,,
halozat tv,budapest,,,,2002,,,,,broadcasting & entertainment,,,,,,
hell energy,miskolc,,,,2006,,,,,food & beverage,,,,,,
herend porcelain manufactory,herend,,,,1826,,,,,durable household products,,,,,,
hungarian national bank,budapest,,,,1924,,,,,banks,,,,,,
hungarian state railways,budapest,,,,1869,,,,,railroads,,,,,,
hungaroton,budapest,,,,1951,,,,,broadcasting & entertainment,,,,,,
hunnia film studio,budapest,,,,,,,,,broadcasting & entertainment,,,,,,
ikarus bus,budapest,,,,1895,,,,,commercial vehicles & trucks,,,,,,
international training center for bankers,budapest,,,,1988,,,,,banks,,,,,,
invictus games,debrecen,,,,2000,,,,,software,,,,,,
ip systems,budapest,,,,2008,,,,,software,,,,,,
iwiw,budapest,,,,2002,,,,,internet,,,,,,
k&h bank,budapest,,,,1987,,,,,banks,,,,,,
lehel,jaszbereny,,,,1945,,,,,durable household products,,,,,,
magyar posta,budapest,,,,1867,,,,,delivery services,,,,,,
magyar telekom,budapest,,,,1991,,,,,fixed line telecommunications,,,,,,
mal hungarian aluminium,ajka,,,,1995,,,,,aluminum,,,,,,
malev,budapest,,,,1956,,,,,airlines,,,,,,
match,budapest,,,,1952,,,,,food retailers & wholesalers,,,,,,
mkb bank,budapest,,,,1950,,,,,banks,,,,,,
mol group,budapest,,,,1957,,,,,exploration & production,,,,,,
mtva,budapest,,,,2011,,,,,broadcasting & entertainment,,,,,,
mvk zrt,miskolc,,,,1954,,,,,travel & tourism,,,,,,
mvm group,budapest,,,,1948,,,,,conventional electricity,,,,,,
neocoregames,budapest,,,,2005,,,,,software,,,,,,
oncotherm,budapest,,,,1988,,,,,medical equipment,,,,,,
organica technologies,budapest,,,,1998,,,,,water,,,,,,
orion electronics,budapest,,,,1913,,,,,electronic equipment,,,,,,
otp bank,budapest,,,,1949,,,,,banks,,,,,,
pannon,torokbalint,,,,1994,,,,,mobile telecommunications,,,,,,
pannonia film studio,budapest,,,,1956,,,,,broadcasting & entertainment,,,,,,
panrusgaz,budapest,,,,1994,,,,,exploration & production,,,,,,
pecs brewery,pecs,,,,1848,,,,,brewers,,,,,,
pick szeged,szeged,,,,1869,,,,,food products,,,,,,
prezi,budapest,,,,2009,,,,,software,,,,,,
puli space technologies,budapest,,,,2010,,,,,aerospace,,,,,,
raba,gyor,,,,1896,,,,,automobiles,,,,,,
scarab research,budapest,,,,2009,,,,,software,,,,,,
state printing company,budapest,,,,1851,,,,,publishing,,,,,,
szerencsejatek zrt,budapest,,,,1991,,,,,gambling,,,,,,
takarekbank,budapest,,,,1989,,,,,banks,,,,,,
thalesnano,budapest,,,,2002,,,,,electronic equipment,,,,,,
tisza cipo,martfu,,,,1942,,,,,clothing & accessories,,,,,,
torley,budapest,,,,1882,,,,,distillers & vintners,,,,,,
travel service,budapest,,,,2001,,,,,airlines,,,,,,
trigranit,budapest,,,,1997,,,,,real estate holding & development,,,,,,
tungsram,ujpest,,,,1896,,,,,electrical components & equipment,,,,,,
turner broadcasting system hungary,budapest,,,,,,,,,broadcasting & entertainment,,,,,,
upc magyarorszag,budapest,,,,1998,,,,,fixed line telecommunications,,,,,,
videoton,szekesfehervar,,,,1938,,,,,consumer electronics,,,,,,
virusbuster,budapest,,,,1997,,,,,computer services,,,,,,
vodafone hungary,budapest,,,,1999,,,,,mobile telecommunications,,,,,,
wizz air,budapest,,,,2003,,,,,airlines,,,,,,
zen studios,budapest,,,,2003,,,,,software,,,,,,
zsolnay,pecs,,,,1853,,,,,durable household products,,,,,,
zwack,budapest,,,,1790,,,,,distillers & vintners,,,,,,
4e tv,thessaloniki,,,,1994,,,,,media,,,,,,
abea,chania,,,,1889,,,,,food products,,,,,,
achaia clauss,patras,,,,1861,,,,,beverages,,,,,,
admie,athens,,,,2012,,,,,electricity,,,,,,
aegean airlines,athens,,,,1987,,,,,travel & leisure,,,,,,
aegean motorway sa,athens,,,,2007,,,,,transportation services,,,,,,
aegean speed lines,glyfada,,,,2005,,,,,marine transportation,,,,,,
aegek sa,marousi,,,,1949,,,,,heavy construction,,,,,,
aeolian investment fund sa,athens,,,,1992,,,,,financial services,,,,,,
air mediterranean,athens,,,,2017,,,,,airlines,,,,,,
alfa-beta vassilopoulos,athens,,,,1939,,,,,food retailers,,,,,,
allatini,thessaloniki,,,,1858,,,,,food products,,,,,,
alpha bank,athens,,,,1879,,,,,banks,,,,,,
alpha records,athens,,,,1987,,,,,media,,,,,,
alpha tv,athens,,,,1996,,,,,media,,,,,,
alumil aluminium industry sa,kilkis,,,,1988,,,,,industrial metals & mining,,,,,,
aluminium of greece,marousi,,,,1960,,,,,industrial metals & mining,,,,,,
amjet executive,athens,,,,2009,,,,,travel & leisure,,,,,,
anek lines,chania,,,,1967,,,,,industrial transportation,,,,,,
ant1 group,athens,,,,1989,,,,,media,,,,,,
ant1,athens,,,,1989,,,,,media,,,,,,
arapian,athens,,,,1935,,,,,food products,,,,,,
arcadia shipmanagement,athens,,,,1998,,,,,marine transportation,,,,,,
archirodon,dordrecht,,,,1959,,,,,heavy construction,,,,,,
atcom,athens,,,,1997,,,,,software & computer,,,,,,
athens exchange,athens,,,,1876,,,,,equity investment,,,,,,
athens international airport sa,athens,,,,1996,,,,,travel & leisure,,,,,,
athens-macedonian news agency,athens,,,,2008,,,,,media,,,,,,
athens mass transit system,athens,,,,1993,,,,,travel & tourism,,,,,,
athens metro,athens,,,,1869,,,,,travel & leisure,,,,,,
atlas maritime,athens,,,,2004,,,,,marine transportation,,,,,,
attica bank,athens,,,,1925,,,,,banks,,,,,,
attica group,athens,,,,1918,,,,,marine transportation,,,,,,
attiki odos consortium,athens,,,,1996,,,,,transportation services,,,,,,
aventurine sa,athens,,,,2003,,,,,video game industry,,,,,,
avin international,maroussi,,,,1977,,,,,marine transportation,,,,,,
bank of greece,athens,,,,1928,,,,,banks,,,,,,
barbastathis,thessaloniki,,,,1969,,,,,food & beverages,,,,,,
bazaar,athens,,,,-,,,,,food retailers,,,,,,
beat,athens,,,,2011,,,,,transportation networking,,,,,,
berios,athens,,,,1984,,,,,heavy construction,,,,,,
bioman,tavros,,,,1976,,,,,industrial parts,,,,,,
black lotus records,athens,,,,1998,,,,,media,,,,,,
bluebird airways,heraklion,,,,2008,,,,,airlines,,,,,,
blue star ferries,athens,,,,2000,,,,,marine transportation,,,,,,
centric multimedia,athens,,,,1995,,,,,multimedia,,,,,,
ceres hellenic shipping enterprises,pireus,,,,1949,,,,,marine transportation,,,,,,
cereteth,volos,,,,2006,,,,,research,,,,,,
chalkis shipyards aulida,chalkis,,,,1971,,,,,heavy construction,,,,,,
chipita,athens,,,,1973,,,,,food & beveradges,,,,,,
coca-cola hellenic bottling company,zug,,,,1969,,,,,food & beverages,,,,,,
coffee island,patras,,,,1999,,,,,restaurants & bars,,,,,,
compupress,athens,,,,1982,,,,,publishing,,,,,,
consolidated contractors company,athens,,,,1952,,,,,heavy construction,,,,,,
cosmote,athens,,,,1998,,,,,mobile telecommunications,,,,,,
costamare,monaco,,,,1975,,,,,marine transportation,,,,,,
depa,athens,,,,1988,,,,,exploration & production,,,,,,
desfa,chalandri,,,,2007,,,,,exploration & production,,,,,,
diana,tavros,,,,1976,,,,,automobiles & parts,,,,,,
digea,athens,,,,2009,,,,,digital provider,,,,,,
digital union,athens,,,,2008,,,,,media,,,,,,
dodekanisos seaways,rhodes,,,,1990,,,,,marine transportation,,,,,,
dryships inc,athens,,,,2004,,,,,marine transportation,,,,,,
eas,athens,,,,2004,,,,,defense,,,,,,
egnatia odos sa,athens,,,,1997,,,,,transportation services,,,,,,
elco,lykovrysi,,,,1960,,,,,household goods,,,,,,
epsa,pilio,,,,1924,,,,,soft drinks,,,,,,
elefsis shipyards,eleusis,,,,1962,,,,,heavy construction,,,,,,
elfe,athens,,,,1961,,,,,speciality chemicals,,,,,,
ellaktor,kifissia,,,,1977,,,,,heavy construction,,,,,,
ellinair,thessaloniki,,,,2013,,,,,airlines,,,,,,
energean oil & gas,maroussi,,,,2007,,,,,exploration & production,,,,,,
open tv,koropi,,,,1990,,,,,broadcasting & entertainment,,,,,,
eskimo feidakis group,athens,,,,1958,,,,,household goods,,,,,,
estia newspaper sa,athens,,,,1876,,,,,media,,,,,,
etem,athens,,,,1971,,,,,aluminium,,,,,,
eurobank ergasias,athens,,,,1990,,,,,banks,,,,,,
european reliance,athens,,,,1977,,,,,full line insurance,,,,,,
european seaways,athens,,,,1990,,,,,marine transportation,,,,,,
euroseas,maroussi,,,,1917,,,,,marine transportation,,,,,,
evga sa,athens,,,,1934,,,,,food products,,,,,,
eydap,galatsi,,,,1980,,,,,water,,,,,,
fage,strassen,,,,1926,,,,,food & beverages,,,,,,
fast ferries,piraeus,,,,1998,,,,,marine transportation,,,,,,
flocafe,athens,,,,1994,,,,,restaurants & bars,,,,,,
finos film,athens,,,,1943,,,,,film production,,,,,,
fix brewery,athens,,,,1864,,,,,brewers,,,,,,
folli follie,athens,,,,1982,,,,,clothing & accessories,,,,,,
forthnet,athens,,,,1995,,,,,fixed line telecom.,,,,,,
frigoglass,kifissia,,,,1993,,,,,commercial refrigeration,,,,,,
gainjet aviation,athens,,,,2006,,,,,airlines,,,,,,
galaxias,athens,,,,1982,,,,,food retailers,,,,,,
gek terna,athens,,,,1969,,,,,heavy construction,,,,,,
germanos group,athens,,,,1980,,,,,electrical components,,,,,,
golden star ferries,andros,,,,2011,,,,,marine transportation,,,,,,
goody's burger house,athens,,,,1975,,,,,travel & leisure,,,,,,
grecotel,rethymno,,,,-,,,,,hospitality,,,,,,
greek internet exchange,athens,,,,2009,,,,,internet,,,,,,
a lange & sohne,glashutte,,,,1845,,,,,clothing & accessories,,,,,,
aareal bank,wiesbaden,,,,1922,,,,,banks,,,,,,
adidas,herzogenaurach,,,,1924,,,,,clothing & accessories,,,,,,
aldi,essen,,,,1913,,,,,food retailers & wholesalers,,,,,,
allianz,munich,,,,1890,,,,,full line insurance,,,,,,
alpina,buchloe,,,,1965,,,,,automobiles,,,,,,
altana,wesel,,,,1977,,,,,speciality chemicals,,,,,,
aral ag,bochum,,,,1898,,,,,specialty retailers,,,,,,
arag se,dusseldorf,,,,1935,,,,,full line insurance,,,,,,
arburg,loburg,,,,1923,,,,,industrial machinery,,,,,,
arcandor,essen,,,,1999,,,,,broadline retailers,,,,,,
arcor,eschborn,,,,1996,,,,,fixed line telecommunications,,,,,,
armedangels,cologne,,,,2007,,,,,clothing & accessories,,,,,,
audi,ingolstadt,,,,1910,,,,,automobiles,,,,,,
august storck,berlin,,,,1903,,,,,food products,,,,,,
aurubis,hamburg,,,,2008,,,,,nonferrous metals,,,,,,
auto union,neckarsulm,,,,1932,,,,,automobiles,,,,,,
axel springer ag,berlin,,,,1946,,,,,publishing,,,,,,
b braun,melsungen,,,,1839,,,,,pharmaceuticals,,,,,,
babelsberg studio,potsdam,,,,1912,,,,,broadcasting & entertainment,,,,,,
bahlsen,hanover,,,,1889,,,,,food products,,,,,,
basf,ludwigshafen,,,,1865,,,,,speciality chemicals,,,,,,
bavaria film studios,grunwald,,,,1919,,,,,broadcasting & entertainment,,,,,,
bayer,leverkusen,,,,1863,,,,,pharmaceuticals,,,,,,
baywa,munich,,,,1923,,,,,farming & fishing,,,,,,
bbs kraftfahrzeugtechnik,schiltach,,,,1970,,,,,auto parts,,,,,,
bechtle,neckarsulm,,,,1983,,,,,software,,,,,,
beck's brewery,bremen,,,,1873,,,,,brewers,,,,,,
behr gmbh & co kg,stuttgart,,,,1905,,,,,industrial suppliers,,,,,,
behringer,willich,,,,1989,,,,,consumer electronics,,,,,,
beiersdorf,hamburg,,,,1882,,,,,personal products,,,,,,
bellevue investments,berlin,,,,1993,,,,,software,,,,,,
benecke-kaliko,hanover,,,,1718,,,,,industrial suppliers,,,,,,
bertelsmann,gutersloh,,,,1835,,,,,broadcasting & entertainment,,,,,,
beyerdynamic,heilbronn,,,,1924,,,,,consumer electronics,,,,,,
bilfinger,mannheim,,,,1880,,,,,heavy construction,,,,,,
birkenstock,neustadt,,,,1774,,,,,clothing & accessories,,,,,,
bitburger brewery,bitburg,,,,1817,,,,,brewers,,,,,,
biontech,mainz,,,,2008,,,,,vaccine,,,,,,
blohmvoss,hamburg,,,,1877,,,,,commercial vehicles & trucks,,,,,,
bmg rights management,berlin,,,,2008,,,,,broadcasting & entertainment,,,,,,
bmw,munich,,,,1916,,,,,automobiles,,,,,,
boehringer ingelheim,ingelheim am rhein,,,,1885,,,,,pharmaceuticals,,,,,,
bomag,boppard,,,,1957,,,,,commercial vehicles & trucks,,,,,,
brabus,bottrop,,,,1977,,,,,specialty retailers,,,,,,
braun,kronberg,,,,1921,,,,,personal products,,,,,,
brenntag,mulheim,,,,1874,,,,,commodity chemicals,,,,,,
c bechstein,berlin,,,,1853,,,,,recreational products,,,,,,
c illies & co,hamburg,,,,1859,,,,,business support services,,,,,,
carl walther gmbh,ulm,,,,1886,,,,,defense,,,,,,
carl zeiss ag,oberkochen,,,,1846,,,,,medical equipment,,,,,,
curevac,tubingen,,,,2000,,,,,vaccine,,,,,,
celesio,stuttgart,,,,1835,,,,,pharmaceuticals,,,,,,
cinestar,lubeck,,,,1948,,,,,recreational services,,,,,,
circus krone,munich,,,,1905,,,,,broadcasting & entertainment,,,,,,
claas,harsewinkel,,,,1913,,,,,commercial vehicles & trucks,,,,,,
commerzbank,frankfurt,,,,1870,,,,,banks,,,,,,
condor flugdienst,frankfurt,,,,1955,,,,,airlines,,,,,,
continental ag,hanover,,,,1871,,,,,industrial suppliers,,,,,,
covestro,leverkusen,,,,2015,,,,,speciality chemicals,,,,,,
daimler ag,stuttgart,,,,2007,,,,,automobiles,,,,,,
