link,name,country,industry,revenue,employees,founded
https://www.canbolat.de,canbolat,germany,retail,11,24,2009
https://www.tstudiotherapy.com/,takiston,italy,fashion,3,6,1997
https://reddico.co.uk/,reddico,united kingdom,sales & marketing,2,19,2012
https://www.route101.com,route 101 formerly unify,uk,telecoms,"9,838,906",27,2012
https://www.croud.com,croud inc,united kingdom,sales & marketing,12,121,2011
https://www.kendalnutricare.com/,kendal nutricare,united kingdom,food & beverage,23,135,2015
https://www.smartbeautyconzept.de,smart beauty conzept,germany,advertising,"1,724,144",3,2012
https://www.parmastampi.it,pparma,italy,industrial goods,3,13,2012
https://www.groupesgp.fr/,groupe sgp,france,support services,19,559,2005
https://subansambleauto.ro/,subansamble auto,romania,automobiles,39,478,1991
https://www.spiegel21.de,ares,germany,interiors,"7,002,530",61,2013
https://www.websitetooltester.com/en,tooltester,spain,sales & marketing,"1,848,127",5,2014
https://www.enragroup.co.uk,enra group,united kingdom,financial services,55,96,2002
https://www.riccardo-zigarette.de,riccardo retail,germany,retail,16,80,2011
https://www.materia1a.it/,materia prima,italy,support services,3,6,2012
https://viabill.com,viabill,denmark,fintech,"10,867,776",65,2010
https://www.getconnected.it,getconnected,italy,technology,3,45,2008
http://www.ks-bauchemie.de/,ks bauchemie,germany,chemicals,1,4,2007
https://www.webranking.it/,webranking,italy,advertising,18,85,1998
https://www.latteriedisardegna.com,reparo,italy,food & beverage,"10,921,686",3,1999
https://www.trime.it,trime,italy,industrial goods,"54,683,545",118,1978
https://www.nordicwristbands.com,eastborder promotion,finland,support services,2,3,2003
https://www.bgm-express.com/,bgm express logistik,germany,transport,24,67,2008
https://ebury.com/,ebury partners uk,united kingdom,fintech,72,800,2009
https://www.2e-vertrieb.de,2e vertriebs,germany,retail,"9,231,690",18,2014
http://n/a,rifra costruzioni generali,italy,construction,"2,541,366",22,2007
https://www.logando.de,logando display & media solutions,germany,support services,6,48,2013
https://www.gazcologne.de,gazcologne flussiggas-service,germany,energy,1,4,2014
https://www.spiegel21.de/,ares,germany,interiors,4,54,2013
https://www.couvreurs-occitans.fr,les couvreurs occitans,france,construction,"2,934,982",23,2012
http://www.tarlogic.com,tarlogic security,spain,cyber security,"3,747,255",51,2011
https://www.gpp-com.de,gpp communication,germany,technology,1,15,2007
https://www.visiconsult.de/,visiconsult x-ray syste& solutions,germany,industrial goods,15,68,1996
https://www.impresapercassi.it/,impresa percassi,italy,construction,66,68,1963
https://www.labmix24.com,labmix24,germany,chemicals,"4,957,670",16,2014
https://www.k3capitalgroupplc.com,k3 capital group,united kingdom,financial services,19,133,2007
https://www.vo2-group.com/,vo2 group,france,management consulting,20,200,2011
https://plazahotels.de/,plaza hotelgroup,germany,travel & leisure,86,1200,2002
https://www.imap-institut.de,imap,germany,management consulting,"2,656,800",39,2002
https://www.guarani.fr,guarani,france,technology,7,120,2010
https://www.iqmselezione.it/,iqm selezione,italy,support services,1,11,2005
https://www.buyingpeers.com/,buyingpeers,france,support services,12,110,2012
https://www.demv.de,demv deutscher maklerverbund,germany,financial services,"2,810,530",24,2009
https://www.imprecomsrl.it,imprecom,italy,construction,"12,881,940",58,2014
https://alexmafuer.com,alexmafuer,spain,construction,2,31,2003
https://www.egress.com/contact-us,egress software technologies,united kingdom,cyber security,13,174,2007
https://www.h-wiebusch.de/,h wiebusch bauunternehmen,germany,construction,7,40,2010
https://www.istekki.fi,istekki,finland,support services,"129,807,793",591,2009
http://www.retesol.com,retesol,germany,retail,"8,788,260",9,2014
https://www.marcotec-shop.de,af marcotec,germany,support services,25,20,1984
https://www.vitotrans.es,operador vitotrans,spain,transport,5,,2012
https://www.oregoldinvestimentioro.it/,krysos oregold,italy,precious metals,31,6,2011
https://creamteam.co/en/,cream team,greece,beauty,11,156,2000
https://www.mypay.uk.com,mypay,uk,financial services,"31,308,380",632,2007
https://www.iplato.com,iplato healthcare,uk,technology,"5,961,694",65,2007
https://www.wabel.com,wabel,france,technology,4,23,2010
https://www.wito.pro/,wito,france,construction,4,45,2010
https://www.seingim.it/,seingim global service,italy,construction,5,75,1999
https://www.sonarworks.com,sonarworks,latvia,technology,"2,641,711",64,2012
https://www.sr-praezision.de,sr prazision,germany,support services,"4,336,860",6,2009
https://www.payjob.fr,pay job interim,france,support services,3,12,2010
https://www.staff.it/,staff,italy,support services,141,98,2012
https://www.strategicmp.it/,strategic management partners,italy,management consulting,5,47,2000
https://www.gruppoisc.com,information sharing company,italy,technology,"7,533,114",105,2007
https://www.e-z-s.de,ezs identtechnik,germany,industrial goods,4,10,1997
https://www.metsys.fr,metsys,france,technology,16,107,2011
https://www.sidn.es/,sistemas informaticos de negocio sidn,spain,advertising,2,68,2005
https://www.postservice-socher.de/,werbung & design socher,germany,sales & marketing,3,7,1995
https://www.j-labs.pl,j-labs,poland,technology,"16,238,309",324,2010
https://www.aakamp.de,aakamp,germany,health,17,8,2011
https://www.cafeducycliste.com/,cafe du cycliste,france,retail,3,16,2009
https://sanitaer-leitermann.de/,sanitar leitermann,germany,construction,14,23,2006
https://www.eurosagency.eu,euros agency group,france,management consulting,"4,555,292",,2011
https://www.lemonde-apres.com,openwork / le monde apres,france,management consulting,"35,212,267",285,2010
https://www.supermercadostusuper.com,tu super purchase,spain,retail,6,89,2006
https://www.beghiniauto.com/,beghini,italy,automobiles,2,17,2015
https://www.lepetitvapoteur.com,le petit vapoteur,france,retail,"69,427,546",162,2012
https://www.td-architekten.com,trabitzsch dittrich architekten,germany,construction,2,15,2012
https://www.schwegler-solutions.com/,n schwegler,germany,construction,6,25,2009
https://www.appsfactory.de,appsfactory,germany,technology,"16,140,000",199,2009
https://www.nova-consulting.eu,nova consulting,france,support services,6,32,2006
https://www.blaudirekt.de/,blau direkt,germany,financial services,47,88,2000
https://smartdesign2006.com/,smart design 2006,bulgaria,industrial goods,2,43,2006
https://www.ispartner.lv/en/home,industry service partner,latvia,support services,"12,326,441",136,2003
https://www.metacrew.de,metacrew group,germany,retail,"28,943,850",75,2008
https://www.cuinatur.com,cuinatur activa,spain,restaurants,3,282,2003
https://www.2ring.com/,2 ring,slovakia,technology,3,19,2001
https://www.jkrglobal.com/,jones knowles ritchie,united kingdom,sales & marketing,45,258,1996
https://www.almac-italia.com,almac,italy,industrial goods,"13,437,000",44,2013
https://www.abaenglish.com,aba english english worldwide,spain,education,10,74,2007
https://www.teaminside-group.com/,teaminside group,france,support services,20,143,2011
https://www.hydropowerplant.com/,hpp hypower plant,france,energy,5,12,2011
https://www.dqe-software.com,dqe software,france,technology,"4,905,768",28,2008
https://www.thinkopen.it,thinkopen,italy,technology,6,185,2011
https://www.iwa.fi,iwa oy,finland,technology,1,50,2009
https://www.fioulreduc.com/,fioulreduc,france,retail,26,14,2012
https://www.goconcept.com,go concept,france,management consulting,"30,138,000",448,2011
https://www.travellanda.com,travellanda,united kingdom,travel & leisure,72,23,2010
https://www.wtplatform.com/,zoomici,france,retail,25,17,2000
http://www.carreausol.fr,carreau sol,france,construction,"1,602,018",16,2011
https://www.obiz.fr,obiz concept,france,sales & marketing,3,29,2010
https://www.armapartners.com/,arma partners,united kingdom,financial services,52,75,2004
https://2iportage.com,2i portage,france,management consulting,"11,962,758",9,2007
https://www.hofmann-betriebsmontagen.de,hofmann betriebsmontagen,germany,industrial goods,1,23,2010
https://www.viscotec.de/,viscotec,germany,industrial goods,43,170,1997
https://www.dollynoire.com,dolly noire,italy,fashion,"3,667,789",15,2013
https://www.anthesisgroup.com,anthesis consulting group,united kingdom,management consulting,16,219,2013
https://immo9.pro/,immo9,france,property,2,17,2009
https://www.signicat.com/en,signicat,norway,technology,"26,889,264",158,2006
https://www.kronosgroup.be,kronos group,belgium,management consulting,7,65,2011
http://www.grupa5.com.pl/,grupa 5 architekci,poland,architecture,4,50,1998
http://aspiradour.net/,aspir adour,france,construction,"1,842,662",14,2010
https://www.duca1962.com,gioielleria duca,italy,retail,2,2,2010
https://adarma.com/,adarma,united kingdom,technology,36,171,2009
https://www.novacartotecnicaroberto.it,nova cartotecnica roberto,italy,industrial goods,"2,870,681",39,2012
https://www.youngcapital.nl,youngcapital,netherlands,support services,321,1000,2000
https://www.maisons-drean.fr/,scop maisons drean,france,construction,7,14,2014
http://www.pardoautomocion.com,ceao motor,spain,automobiles,"5,299,925",5,2002
https://www.sebotherm.de,sebotherm,germany,construction,10,50,2012
https://www.trasporticantisani.com/,trasporti cantisani di cantisani & c,italy,transport,1,19,2012
http://www.universauto.fr,univers auto,france,automobiles,"11,211,828",10,2012
https://www.mailupgroup.com,mailup,italy,technology,"59,269,302",237,2002
https://www.elektro-muehmel.de,muhmel,germany,construction,2,28,2011
http://www.ranresta.lt/lt/,mb ranresta,lithuania,construction,1,21,2013
http://v-inox.com/,v-inox outlet,hungary,retail,5,11,2015
https://www.meblobranie.pl,meblobranie,poland,ecommerce,"13,082,831",19,2010
https://www.geniem.fi,geniem,finland,technology,2,44,2000
https://www.axmann-gmbh.de/,axmann heizung - sanitar,germany,construction,2,16,2007
http://www.metalpartners.lt/ lang=en,lt metal partners,lithuania,industrial goods,"6,842,543",21,2013
https://www.novaxia.fr,novaxia,france,property,15,45,2006
https://www.practice-labs.com,i-qubed solutions,united kingdom,technology,3,14,2006
https://deeper.eu/,deeper,lithuania,technology,9,62,2012
https://www.donedeliveries.com/,done deliveries,poland,transport,17,110,2002
https://www.awinsi.com,awinsi technologies,france,management consulting,"2,147,300",14,2010
https://www.vacancy-filler.co.uk,vacancy filler,united kingdom,technology,3,63,2008
https://www.peragnoliauto.com,peragnoli auto,italy,automobiles,14,16,1989
https://www.enogia.com/,enogia,france,energy,2,36,2009
https://www.prima-solutions.com,prima solutions,france,technology,"37,400,000",329,2000
https://www.profixsystemleasing.de,profixsystemleasing,germany,automobiles,7,11,2008
https://spesic.es/,spes ingenieria y construccion,spain,construction,11,6,2012
https://holidayarchitects.co.uk,a&d holidays,uk,travel & leisure,"8,731,456",31,2010
https://www.neovaude.com,neovaude,germany,sales & marketing,2,11,2014
https://www.consorzio-cisa.it/,consorzio italiano strade e ambiente,italy,support services,4,9,2009
https://www.sphere-immo.com,sphere immo,france,property,"9,139,777",,2011
https://www.acmeo.eu,acmeo,germany,technology,19,77,2007
https://www.saimex.it/,saimex,italy,industrial goods,2,6,2002
https://www.izertis.com/en/home,izertis,spain,technology,"46,348,000",668,1996
https://www.sofidys.com,sofidys,france,technology,35,2,2008
https://www.akkusys.de/,akku sys akkumulator- und batterietechnik nord,germany,batteries,32,111,2008
https://www.majar.gr,majar - matzaridis bros,greece,technology,"10,088,538",15,1994
https://www.hr2day.com,emerus hr2day,netherlands,technology,2,28,2010
https://archingest.it,archingest,italy,construction,"1,855,257",4,2005
https://exrod.free.fr,exrod,france,automobiles,2,3,1993
https://www.vanitadocce.com,vanita docce,italy,interiors,"7,344,741",14,2015
https://www.ecolog-innovation.fr,ecolog innovation,france,industrial goods,3,14,2012
https://www.he-profilcenter.de,he profilcenter,germany,construction,"7,852,470",50,2012
https://www.jobadpartner.de,jobvertising crossmedia,germany,support services,14,24,2011
https://www.expertease-partners.com,expertease partners,france,financial services,"4,341,130",10,2014
https://www.expertus-sicherheitstechnik.de,expertus sicherheits-systemhaus,germany,industrial goods,2,20,2014
https://www.lueftungsmarkt.de,merk internethandel,germany,retail,"3,222,850",6,2010
https://denevy.eu,denevy,czech republic,technology,"1,734,685",14,2014
https://www.molport.com,molport,latvia,chemicals,2,14,2006
https://www.postservice-socher.de,werbung & design socher,germany,sales & marketing,3,6,1988
https://www.easyindustry.ro,easy industry,romania,industrial goods,"2,120,396",43,2007
https://www.in-rete.net,inrete,italy,management consulting,"7,003,053",14,2010
https://www.lexception.com,lexception,france,retail,4,25,2011
https://lymo.fr/,lymo,france,property,"2,261,973",27,2013
https://www.cyden.com,cyden ipulse,uk,technology,"55,070,422",122,2012
https://www.mamagetzner.com,emmayli,france,retail,10,15,2011
https://www.mashfrog.com,mashfrog group,italy,technology,"26,235,246",349,1999
https://www.dag1.nl,dag1,netherlands,support services,4,22,2012
https://www.homeplus.fr,home plus,france,construction,"17,958,207",45,2011
https://www.tis.biz,treasury intelligence solutions,germany,technology,"11,500,000",140,2010
https://www.allianceinsay.it,allianceinsay broker,italy,insurance,3,18,2011
https://www.kombitex.com,kombitex,germany,retail,"9,464,900",24,2014
https://www.blackrockexpertservices.com,blackrock expert services,united kingdom,management consulting,34,84,2009
https://www.aditus.de,aditus,germany,technology,9,63,1998
https://www.axopar.fi,axopar boats,finland,travel & leisure,"55,462,484",18,2014
https://www.aufgesang.de,aufgesang,germany,advertising,"2,134,930",39,2012
https://www.starschema.com,starschema,hungary,technology,8,108,2006
https://www.squaremileresearch.com,square mile investment consulting and research,uk,financial services,"6,323,308",34,2013
https://www.cookies.digital,cookies factory,italy,media,"6,520,527",14,2013
https://www.alps-residence.com,alps residence holidayservice,austria,travel & leisure,6,31,2011
https://www.mvise.de,mvise,germany,technology,"21,538,000",160,2000
https://www.digitalangels.com,digital angels,italy,sales & marketing,3,14,2007
http://www.altansia.fr,altansia,france,technology,"6,911,724",,2011
https://www.scatecsolar.com,scatec solar,norway,energy,164,184,2007
http://www.treesystem.it,treesystem,italy,energy,"6,231,316",11,2010
https://www.amplio.hu,amplio automatika,hungary,automobiles,5,56,2011
http://www.tappx.com,tappx,spain,advertising,"6,850,194",25,2013
https://www.ecs.co.uk,ec security,united kingdom,technology,30,145,2012
